index,name,sex
78509,Montez,F
78550,Valena,F
78556,Vernette,F
78558,Vickie,F
78593,Arlee,F
78602,Beddie,F
78605,Berdena,F
78609,Bluma,F
78653,Fair,F
78662,Genevie,F
78667,Glessie,F
78669,Gypsie,F
78686,Johnnye,F
78688,Karin,F
78696,Laverda,F
78700,Lerah,F
78702,Liane,F
78708,Lizabeth,F
78716,Lyndell,F
78719,Magaret,F
78726,Margorie,F
78757,Pierina,F
78785,Thurza,F
78793,Vestal,F
78799,Wenona,F
78812,Adelma,F
78821,Allee,F
78827,Alza,F
78839,Arnette,F
78845,Avalon,F
78853,Bernadene,F
78861,Brunetta,F
78871,Cathryne,F
78872,Cecillia,F
78874,Cenia,F
78877,Clarrissa,F
78886,Dagney,F
78889,Delie,F
78905,Elener,F
78908,Ellene,F
78910,Ercelle,F
78912,Erminie,F
78925,Floree,F
78939,Glenice,F
78946,Hula,F
78954,Izena,F
78970,Lavone,F
78974,Leecy,F
78991,Loria,F
78995,Louvinia,F
78998,Ludmilla,F
79027,Meryle,F
79031,Montine,F
79037,Nelma,F
79047,Odra,F
79048,Oklahoma,F
79051,Olimpia,F
79055,Ozelia,F
79059,Paulene,F
79060,Paulette,F
79061,Pearlean,F
79067,Percilla,F
79070,Petronilla,F
79075,Rebbecca,F
79077,Relia,F
79084,Rodie,F
79086,Rosanne,F
79100,Suella,F
79103,Syvilla,F
79104,Tamer,F
79105,Tecla,F
79106,Teola,F
79116,Valta,F
79121,Verbena,F
79123,Verdell,F
79125,Verlena,F
79129,Vieno,F
79132,Wanna,F
79135,Willar,F
79139,Wynema,F
79140,Ynez,F
79141,Yoshino,F
79143,Zerline,F
79146,Zonnie,F
79809,Taft,M
79896,Delphin,M
80045,Giovanni,M
80087,Delmus,M
80104,Gilmer,M
80118,Lucio,M
80129,Oland,M
80147,Aime,M
80297,Kingsley,M
80328,Reinhart,M
80346,Zebedee,M
80350,Armour,M
80358,Bland,M
80369,Ciro,M
80371,Cleatus,M
80387,Estil,M
80395,Florentino,M
80398,Gasper,M
80402,Gino,M
80417,Landis,M
80418,Lanham,M
80434,Marcelo,M
80466,Salvadore,M
80489,Wille,M
80503,Anselmo,M
80504,Arville,M
80512,Bo,M
80515,Byrl,M
80516,Candelario,M
80536,Dacie,M
80542,Easton,M
80543,Elford,M
80548,Esaw,M
80549,Esmond,M
80558,Georges,M
80565,Gurvis,M
80567,Hargis,M
80568,Harlen,M
80574,Haskel,M
80575,Hawley,M
80576,Helge,M
80577,Herchel,M
80579,Hewitt,M
80585,Hoyle,M
80592,Ivon,M
80597,Jimie,M
80602,Langley,M
80621,Masao,M
80624,Maximilian,M
80630,Murvin,M
80641,Pasco,M
80642,Percell,M
80644,Pinckney,M
80646,Placido,M
80648,Primo,M
80654,Revis,M
80658,Ruperto,M
80660,Santo,M
80661,Saturnino,M
80670,Sylvio,M
80676,Trueman,M
80677,Trygve,M
82113,Pasqualina,F
82138,Alise,F
82201,Marcela,F
82214,Pecolia,F
82288,Fonnie,F
82331,Mertis,F
82349,Ree,F
82351,Romona,F
82366,Viviana,F
82417,Donata,F
82422,Ellenor,F
82429,Evelynne,F
82516,Prudencia,F
82526,Shiela,F
82536,Therma,F
82558,Adalyn,F
82563,Aldean,F
82573,Arbella,F
82581,Berdina,F
82583,Bernarda,F
82584,Birdell,F
82589,Carleen,F
82616,Elene,F
82622,Endia,F
82623,Enis,F
82632,Evangelina,F
82634,Everlyn,F
82639,Felecia,F
82642,Georga,F
82645,Gladies,F
82666,Joesphine,F
82677,Leatrice,F
82688,Lilas,F
82692,Lorane,F
82703,Mabry,F
82709,Margaruite,F
82710,Margit,F
82712,Marsha,F
82714,Marvelle,F
82722,Merla,F
82758,Roselia,F
82763,Shizuko,F
82766,Stanislawa,F
82773,Thersa,F
82778,Tossie,F
82785,Ventura,F
82806,Almerinda,F
82813,Anniebelle,F
82818,Arcelia,F
82820,Ardalia,F
82825,Artena,F
82826,Aune,F
82831,Avonelle,F
82832,Ayako,F
82838,Berchie,F
82839,Bernardina,F
82840,Berneta,F
82849,Blodwyn,F
82860,Cecele,F
82861,Ceclia,F
82862,Celest,F
82863,Chella,F
82878,Clorine,F
82879,Colene,F
82881,Cosby,F
82895,Elese,F
82896,Elisia,F
82897,Ellenora,F
82900,Elthea,F
82909,Erika,F
82914,Ersilia,F
82915,Esmer,F
82916,Essye,F
82918,Ethelmae,F
82923,Ferna,F
82927,Flossy,F
82928,Fortunata,F
82934,Gearldine,F
82936,Genella,F
82940,Giuseppina,F
82945,Guida,F
82950,Haruko,F
82957,Ivalee,F
82971,Kelsie,F
82976,Lanelle,F
82987,Leoria,F
82994,Loleta,F
82998,Lorie,F
83016,Malvie,F
83017,Manola,F
83020,Marguerette,F
83027,Melissie,F
83030,Mimia,F
83033,Monteen,F
83035,Myrla,F
83036,Nadean,F
83038,Nebraska,F
83039,Nel,F
83052,Oshie,F
83056,Philamena,F
83057,Pia,F
83072,Rosell,F
83085,Simone,F
83087,Statia,F
83091,Teresina,F
83098,Tryphena,F
83103,Vashtie,F
83105,Velmar,F
83111,Vermell,F
83114,Viena,F
83120,Vitalia,F
83122,Whilma,F
83946,Robley,M
84155,Amador,M
84164,Cristobal,M
84205,Linzie,M
84250,Ander,M
84263,Clenton,M
84266,Dante,M
84312,Modesto,M
84324,Rayburn,M
84349,Aldon,M
84351,Allyn,M
84380,Demetrio,M
84388,Durwood,M
84393,Eloy,M
84421,Hercules,M
84432,Kenny,M
84445,Merrel,M
84452,Nicola,M
84456,Octavio,M
84461,Orlin,M
84470,Raffaele,M
84473,Reynaldo,M
84491,Ulysse,M
84500,Yale,M
84510,Arles,M
84514,Auston,M
84518,Belmont,M
84521,Bernhardt,M
84522,Berthold,M
84527,Blanton,M
84529,Bohumil,M
84532,Bronislaw,M
84534,Bryce,M
84550,Cleven,M
84559,Currie,M
84561,Delton,M
84566,Dorman,M
84576,Erling,M
84588,Eward,M
84590,Faustino,M
84597,Genaro,M
84606,Gordy,M
84610,Hank,M
84623,Hinton,M
84637,Lancelot,M
84640,Laymon,M
84653,Malon,M
84662,Merlyn,M
84663,Metro,M
84668,Orman,M
84675,Parke,M
84683,Reino,M
84686,Rollins,M
84692,Severin,M
84701,Thelbert,M
84704,Uno,M
84708,Waddell,M
84709,Walden,M
86318,Wilmoth,F
86337,Belen,F
86347,Cesaria,F
86355,Coretta,F
86357,Devota,F
86381,Inola,F
86390,Kimiko,F
86408,Luise,F
86477,Addis,F
86488,Annamay,F
86494,Arleta,F
86503,Beola,F
86519,Daphna,F
86524,Doloris,F
86526,Doria,F
86539,Emmalee,F
86570,Gurtha,F
86572,Hortence,F
86580,Jeraldine,F
86590,Leonilda,F
86600,Lurine,F
86628,Ollive,F
86629,Oree,F
86677,Algia,F
86690,Armida,F
86703,Bridie,F
86707,Camella,F
86727,Congetta,F
86729,Cordy,F
86730,Cozy,F
86735,Dorine,F
86741,Eddith,F
86742,Edner,F
86760,Evelene,F
86763,Ezella,F
86764,Faun,F
86766,Foye,F
86782,Hisako,F
86784,Icle,F
86785,Idelia,F
86787,Ineze,F
86792,Janis,F
86797,Katheleen,F
86806,Larene,F
86816,Liona,F
86831,Lucelia,F
86833,Lucielle,F
86843,Maeola,F
86859,Maryella,F
86861,Masako,F
86862,Mayetta,F
86864,Mazelle,F
86866,Merie,F
86872,Nadene,F
86874,Obelia,F
86876,Opel,F
86882,Phala,F
86895,Rubbie,F
86899,Sella,F
86901,Shella,F
86909,Tosca,F
86932,Alleene,F
86934,Alonia,F
86943,Argatha,F
86950,Athene,F
86951,Audria,F
86952,Avanell,F
86956,Belia,F
86961,Blasa,F
86974,Castella,F
86979,Cheryl,F
86982,Chiyoko,F
86984,Clarene,F
87003,Dominica,F
87005,Dorene,F
87008,Dotty,F
87009,Earie,F
87014,Eilene,F
87016,Eleonor,F
87017,Elezabeth,F
87019,Elizabth,F
87026,Elzena,F
87028,Enes,F
87031,Erica,F
87035,Etheleen,F
87036,Eulamae,F
87038,Everlene,F
87039,Evora,F
87047,Flordia,F
87054,Gaile,F
87057,Gaye,F
87062,Giovannina,F
87065,Glinnie,F
87067,Hatsue,F
87069,Helaine,F
87073,Hylda,F
87076,Ilona,F
87079,Jacinta,F
87080,Jemmie,F
87081,Jency,F
87082,Jenney,F
87084,Jestine,F
87088,Josphine,F
87095,Laretta,F
87098,Lavene,F
87100,Leafa,F
87112,Lucil,F
87114,Ludell,F
87116,Lueller,F
87117,Lulamae,F
87131,Marya,F
87132,Marybeth,F
87139,Merrie,F
87150,Modell,F
87152,Monique,F
87161,Nara,F
87175,Oretta,F
87190,Phyliss,F
87193,Quillie,F
87196,Ramoncita,F
87197,Rebia,F
87205,Ronie,F
87208,Rosielee,F
87214,Selda,F
87217,Sherry,F
87218,Shigeko,F
87222,Simonne,F
87223,Solveig,F
87225,Stephana,F
87228,Sylvie,F
87232,Thais,F
87236,Thomasine,F
87239,Trellis,F
87240,Tsuruko,F
87241,Uva,F
87244,Velvie,F
87248,Veronia,F
88330,Randal,M
88343,Vidal,M
88362,Colman,M
88403,Sal,M
88496,Nunzio,M
88517,Saverio,M
88537,Zigmund,M
88544,Armistead,M
88563,Chet,M
88573,Dario,M
88584,Eligio,M
88585,Elmon,M
88596,Eulis,M
88603,Forney,M
88624,Hersel,M
88634,Jacinto,M
88644,Leno,M
88671,Other,M
88706,Aldrich,M
88707,Alejo,M
88711,Alvey,M
88714,Amadeo,M
88715,Amedeo,M
88719,Apolonio,M
88723,Arlen,M
88725,Arnulfo,M
88728,Arvo,M
88739,Boleslaw,M
88742,Brian,M
88749,Camilo,M
88751,Cecilio,M
88757,Claudio,M
88758,Clayborn,M
88763,Cosme,M
88768,Del,M
88771,Derrell,M
88772,Donal,M
88773,Donley,M
88790,Eulas,M
88791,Evester,M
88795,Fidencio,M
88796,Fines,M
88803,Gable,M
88809,Gerson,M
88829,Hisao,M
88830,Huley,M
88837,Jerald,M
88850,Lamon,M
88852,Lavere,M
88867,Lowery,M
88868,Lucus,M
88874,Mancel,M
88875,Mann,M
88884,Morley,M
88897,Pietro,M
88905,Reymundo,M
88915,Selby,M
88923,Thurmond,M
88925,Tito,M
88936,Whitman,M
88941,Zygmund,M
90299,Ellouise,F
90387,Doratha,F
90403,Halley,F
90465,Almetta,F
90502,Geneveive,F
90648,Lovetta,F
90677,Pankie,F
90910,Carlena,F
90923,Deena,F
90952,Gean,F
90965,Jenetta,F
90970,Lavilla,F
90971,Leneve,F
90983,Loveta,F
91000,Maryanne,F
91010,Merline,F
91027,Oretha,F
91046,Ricarda,F
91051,Ruberta,F
91058,Suddie,F
91063,Topsy,F
91065,Twylah,F
91092,Alveretta,F
91102,Arnell,F
91116,Blanca,F
91118,Blossie,F
91124,Carlean,F
91126,Carmelina,F
91140,Conchetta,F
91148,Deloras,F
91149,Delva,F
91156,Electra,F
91162,Elvy,F
91171,Estoria,F
91172,Ethelda,F
91182,Fumiko,F
91186,Geneieve,F
91189,Geraldyne,F
91210,Irja,F
91238,Loretha,F
91241,Louellen,F
91246,Luevina,F
91254,Malta,F
91272,Ninfa,F
91296,Racheal,F
91299,Renetta,F
91304,Ruperta,F
91307,Sarita,F
91310,Stephany,F
91311,Susann,F
91323,Valarie,F
91325,Velvia,F
91330,Voncile,F
91332,Wanetta,F
91334,Wilberta,F
91338,Zylphia,F
91341,Adria,F
91342,Adrianna,F
91344,Aino,F
91348,Aleane,F
91354,Allien,F
91357,Almeada,F
91360,Alyene,F
91363,Amna,F
91365,Annella,F
91367,Antoniette,F
91368,Arbell,F
91374,Armenta,F
91379,Asalee,F
91383,Audrea,F
91385,Autumn,F
91397,Brunette,F
91399,Bunnie,F
91413,Chelsea,F
91414,Cherie,F
91416,Christen,F
91417,Christobel,F
91419,Clatie,F
91420,Claudina,F
91422,Cleavie,F
91424,Cleota,F
91427,Clister,F
91445,Desiree,F
91447,Donella,F
91449,Dorothie,F
91467,Enora,F
91480,Fairie,F
91481,Fayne,F
91483,Fernande,F
91488,Fonda,F
91493,Fritzie,F
91506,Hadassah,F
91508,Hellon,F
91516,Idabell,F
91517,Idellar,F
91527,Jenett,F
91529,Jennell,F
91532,Jewelle,F
91535,Kathy,F
91541,Lauda,F
91554,Liddy,F
91563,Lorrine,F
91566,Lua,F
91581,Madeliene,F
91585,Maragret,F
91586,Marcile,F
91590,Marlys,F
91592,Marvella,F
91595,Marylyn,F
91596,Maryrose,F
91599,Maydelle,F
91612,Mitzie,F
91614,Monette,F
91615,Montana,F
91616,Morene,F
91617,Morine,F
91618,Nadie,F
91621,Nathalee,F
91624,Necia,F
91636,Orvetta,F
91641,Ovell,F
91646,Panzie,F
91650,Peaches,F
91653,Philippa,F
91659,Rhonda,F
91660,Riva,F
91664,Rosamonde,F
91666,Roselie,F
91668,Rosezella,F
91669,Roye,F
91670,Rozetta,F
91671,Rubby,F
91672,Rubina,F
91673,Rudell,F
91675,Ruther,F
91676,Santana,F
91679,Sherley,F
91689,Tecora,F
91691,Tempy,F
91698,Valene,F
91699,Valeta,F
91700,Vandella,F
91701,Vanetta,F
91715,Voila,F
91720,Willmetta,F
91724,Wyoma,F
91725,Yolan,F
91731,Zonia,F
92851,Arlin,M
92859,Cain,M
92894,Jorge,M
93008,Merril,M
93023,Salvator,M
93042,Ygnacio,M
93059,Bilbo,M
93099,Jacobo,M
93111,Marino,M
93119,Odies,M
93127,Philander,M
93137,Stefan,M
93138,Talbert,M
93143,Vasco,M
93171,Broward,M
93180,Celso,M
93185,Clements,M
93192,Cosmo,M
93207,Fortunato,M
93214,Goldman,M
93219,Harlon,M
93228,Holsey,M
93229,Hudie,M
93236,Jody,M
93270,Ollen,M
93272,Ovide,M
93278,Printes,M
93281,Remigio,M
93284,Rivers,M
93286,Rod,M
93288,Sabino,M
93292,Shigeru,M
93301,Thelmon,M
93303,Tyrus,M
93304,Upton,M
93319,Zenon,M
93328,Amerigo,M
93330,Aniello,M
93342,Bennet,M
93346,Biagio,M
93348,Bobie,M
93350,Brack,M
93354,Bronislaus,M
93361,Capus,M
93366,Choice,M
93367,Chon,M
93370,Clemons,M
93374,Curlee,M
93377,Daily,M
93380,Delwin,M
93382,Desiderio,M
93390,Drexel,M
93392,Earvin,M
93398,Erasmo,M
93408,Fermin,M
93409,Filmore,M
93432,Hideo,M
93434,Hillman,M
93438,Hulon,M
93443,Irvan,M
93452,Johan,M
93458,Kee,M
93462,Kiyoshi,M
93468,Laurin,M
93473,Leonel,M
93488,Manual,M
93490,Marco,M
93491,Marlow,M
93492,Maron,M
93503,Nash,M
93516,Paolo,M
93521,Ralston,M
93525,Renard,M
93530,Romey,M
93545,Tee,M
93548,Thelmer,M
93551,Ulis,M
93552,Urbano,M
93553,Valentino,M
93558,Veron,M
93562,Wally,M
93563,Welford,M
93569,Yoshio,M
95005,Thurley,F
95162,Italia,F
95179,Lourine,F
95268,Florette,F
95280,Hatsuko,F
95319,Nicoletta,F
95345,Smithie,F
95347,Taimi,F
95401,Eara,F
95411,Ersel,F
95413,Evalene,F
95432,Janina,F
95438,Lahoma,F
95441,Leara,F
95520,Vincenzina,F
95526,Yetive,F
95528,Adelyne,F
95534,Alvine,F
95535,Anette,F
95539,Arlyne,F
95561,Bobbye,F
95562,Brigida,F
95575,Cloteal,F
95581,Correne,F
95592,Elen,F
95603,Eulogia,F
95609,Faustine,F
95621,Gerturde,F
95637,Janett,F
95648,Lallah,F
95658,Lisbeth,F
95667,Lyna,F
95670,Maedell,F
95687,Michalina,F
95690,Modest,F
95695,Myldred,F
95700,Neomi,F
95716,Perina,F
95720,Raffaella,F
95731,Rubena,F
95734,San,F
95750,Veora,F
95754,Vineta,F
95757,Willo,F
95758,Wyona,F
95763,Agueda,F
95772,Alzora,F
95773,Amparo,F
95786,Arnita,F
95799,Blondina,F
95812,Charleen,F
95827,Cozette,F
95834,Dianne,F
95839,Drucie,F
95844,Elitha,F
95852,Eudell,F
95854,Euline,F
95855,Euva,F
95856,Evalyne,F
95862,Fola,F
95866,Fumi,F
95881,Grazia,F
95913,Lethea,F
95942,Margarie,F
95943,Margarit,F
95965,Odesser,F
95966,Oleda,F
95973,Palmira,F
95976,Patsey,F
95979,Pola,F
95980,Precilla,F
95982,Rayma,F
95983,Rener,F
95994,Sebastiana,F
95999,Sissie,F
96002,Stefanie,F
96006,Thalma,F
96016,Verneal,F
96021,Vivan,F
96022,Walda,F
96032,Zoila,F
96035,Adia,F
96041,Alberdia,F
96042,Albirdia,F
96044,Aldina,F
96062,Annielee,F
96064,Arlevia,F
96069,Arnettie,F
96070,Artemisa,F
96071,Asako,F
96072,Audre,F
96075,Avalee,F
96090,Candie,F
96092,Captola,F
96098,Cecily,F
96104,Christell,F
96107,Clarisa,F
96108,Clarsie,F
96114,Cloma,F
96115,Clorie,F
96120,Conchita,F
96121,Corabel,F
96129,Dealva,F
96134,Deva,F
96139,Earleen,F
96144,Eileene,F
96147,Eleaner,F
96148,Elisebeth,F
96153,Elnoria,F
96164,Esmeralda,F
96168,Ethelyne,F
96171,Eveleen,F
96174,Evonne,F
96183,Flore,F
96186,Frenchie,F
96189,Gaynel,F
96190,Genette,F
96193,Gerdie,F
96195,Gervaise,F
